Unnamed: 0,QUANTIDADE,SUBSTÂNCIA,CNPJ,LABORATÓRIO,CÓDIGO GGREM,REGISTRO,EAN 1,EAN 2,EAN 3,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA,TIPO DE PRODUTO (STATUS DO PRODUTO),REGIME DE PREÇO,PF Sem Impostos,PF 0%,PF 12%,PF 17%,PF 17% ALC,"PF 17,5%","PF 17,5% ALC",PF 18%,PF 18% ALC,PF 20%,PMC 0%,PMC 12%,PMC 17%,PMC 17% ALC,"PMC 17,5%","PMC 17,5% ALC",PMC 18%,PMC 18% ALC,PMC 20%,RESTRIÇÃO HOSPITALAR,CAP,CONFAZ 87,ICMS 0%,ANÁLISE RECURSAL,LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS),COMERCIALIZAÇÃO 2020,TARJA,Concentração,Volumes,Unidades,Medida
1342,1,SEVOFLURANO,15.800.545/0001-50,ABBVIE FARMACÊUTICA LTDA.,543715070000717,1986000060021,8054083003825,    -     ,    -     ,SEVORANE,INAL CT FR PLAS OPC X 250 ML,N1A1 - ANESTÉSICOS GERAIS INALANTES,Novo,Regulado,"1528,03","1528,03","1736,40","1841,00","1841,00","1852,16","1852,16","1863,45","1863,45","1910,04",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja  Vermelha,,,,
1343,1,TIGECICLINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552921020136106,1057307530018,7896658038341,    -     ,    -     ,TIGECICLINA,50 MG PO LIOF SOL INFUS IV CT 10 FA VD TRANS,J1X9 - TODOS OS OUTROS ANTIBIÓTICOS,Genérico,Regulado,"1155,28","1155,28","1312,82","1391,90","1391,90","1400,34","1400,34","1408,88","1408,88","1444,10",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),50 MG ,CT,10,
1344,1,TIGECICLINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552920120135407,1057307550019,7896658036033,    -     ,    -     ,KALYME,50 MG PO LIOF SOL INFUS  IV CT 10 FA VD TRANS,J1X9 - TODOS OS OUTROS ANTIBIÓTICOS,Similar,Regulado,"1777,34","1777,34","2019,71","2141,37","2141,37","2154,35","2154,35","2167,49","2167,49","2221,68",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),50 MG ,CT,10,
1345,1,TIGECICLINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522710001153315,1211002630013,7891045008389,    -     ,    -     ,TYGACIL,50 MG PO LIOF INJ CT 10 FA VD TRANS,J1X9 - TODOS OS OUTROS ANTIBIÓTICOS,Novo,Regulado,"1777,34","1777,34","2019,71","2141,37","2141,37","2154,35","2154,35","2167,49","2167,49","2221,68","2457,07","2792,13","2960,32","2960,32","2978,26","2978,26","2996,43","2996,43","3071,34",Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha,50 MG ,CT,10,
1346,1,TIGECICLINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522718010070117,1211003930010,7891268109870,    -     ,    -     ,TYZEL,50 MG PO LIOF INJ CT 10 FA VD TRANS,J1X9 - TODOS OS OUTROS ANTIBIÓTICOS,Similar,Regulado,"1639,01","1639,01","1862,51","1974,71","1974,71","1986,68","1986,68","1998,79","1998,79","2048,76","2265,84","2574,81","2729,92","2729,92","2746,47","2746,47","2763,21","2763,21","2832,29",Não,Não,Não,Não,,Positiva,Não,Tarja  Vermelha,50 MG ,CT,10,
1347,1,TIROFIBANA,02.433.631/0001-20,ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA,505609401151317,1376401200013,7895858005849,    -     ,    -     ,AGRASTAT,"0,25 MG/ML SOL INJ CT FA VD TRANS X 50 ML","B1C3 - INIBIDORES DA AGREGAÇÃO PLAQUETÁRIA, ANTAGONISTAS GLICOPROTEÍNA IIB/IIIA",Novo,Regulado,"838,24","838,24","952,55","1009,93","1009,93","1016,05","1016,05","1022,24","1022,24","1047,80",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha,"0,25 MG/ML ",,,50 ML
1349,1,VORICONAZOL,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508018100123404,1004312520016,7891317208073,    -     ,    -     ,VEAC,200 MG PO LIOF SOL INJ CT FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Similar,Regulado,"1247,46","1247,46","1417,57","1502,96","1502,96","1512,07","1512,07","1521,29","1521,29","1559,33",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),200 MG ,,,
1351,1,VORICONAZOL,61.286.647/0001-16,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,511516080062604,1004705880018,7897595630087,    -     ,    -     ,VELENAXOL,200 MG PO LIOF SOL INJ CT FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Similar,Regulado,"1056,33","1056,33","1200,38","1272,69","1272,69","1280,40","1280,40","1288,21","1288,21","1320,41","1460,31","1659,45","1759,42","1759,42","1770,08","1770,08","1780,87","1780,87","1825,39",Não,Não,Não,Não,,Positiva,Não,Tarja  Vermelha,200 MG ,,,
1352,1,VORICONAZOL,33.258.401/0001-03,INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA,513419010027806,1006302420015,7897406119374,    -     ,    -     ,VORICONAZOL,200 MG PÓ LIOF SOL INFUS IV CT FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Genérico,Regulado,"777,77","777,77","883,83","937,07","937,07","942,75","942,75","948,50","948,50","972,21",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),200 MG ,,,
1361,1,VORICONAZOL,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506717120073706,1029804520015,7896676427127,    -     ,    -     ,VORICONAZOL,200 MG PO LIOF SOL INJ INFUS IV CT 1 FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Genérico,Regulado,"811,43","811,43","922,08","977,63","977,63","983,55","983,55","989,55","989,55","1014,29",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),200 MG ,CT,1,
1362,1,VORICONAZOL,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506717120073806,1029804520023,7896676427134,    -     ,    -     ,VORICONAZOL,200 MG PO LIOF SOL INJ INFUS IV CX 10 FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Genérico,Regulado,"8114,39","8114,39","9220,90","9776,37","9776,37","9835,62","9835,62","9895,60","9895,60","10142,99",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),200 MG ,CX,10,
1363,1,VORICONAZOL,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506717120073906,1029804520031,7896676427141,    -     ,    -     ,VORICONAZOL,200 MG PO LIOF SOL INJ INFUS IV CX 14 FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Genérico,Regulado,"11360,17","11360,17","12909,29","13686,95","13686,95","13769,90","13769,90","13853,86","13853,86","14200,21",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),200 MG ,CX,14,
1364,1,VORICONAZOL,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506717120074006,1029804520041,7896676427158,    -     ,    -     ,VORICONAZOL,200 MG PO LIOF SOL INJ INFUS IV CX 28 FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Genérico,Regulado,"22720,32","22720,32","25818,55","27373,87","27373,87","27539,78","27539,78","27707,70","27707,70","28400,40",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),200 MG ,CX,28,
1365,1,VORICONAZOL,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506717070070904,1029804560017,7896676431896,    -     ,    -     ,VORI INJ,200 MG PO LIOF SOL INJ INFUS IV CT 1 FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Similar,Regulado,"1248,21","1248,21","1418,42","1503,87","1503,87","1512,98","1512,98","1522,21","1522,21","1560,26",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),200 MG ,CT,1,
1366,1,VORICONAZOL,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506717070071004,1029804560025,7896676432558,    -     ,    -     ,VORI INJ,200 MG PO LIOF SOL INJ INFUS IV CX 10 FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Similar,Regulado,"12482,06","12482,06","14184,16","15038,62","15038,62","15129,77","15129,77","15222,02","15222,02","15602,58",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),200 MG ,CX,10,
1367,1,VORICONAZOL,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506717070071104,1029804560033,7896676432565,    -     ,    -     ,VORI INJ,200 MG PO LIOF SOL INJ INFUS IV CX 14 FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Similar,Regulado,"17474,89","17474,89","19857,84","21054,08","21054,08","21181,68","21181,68","21310,84","21310,84","21843,61",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),200 MG ,CX,14,
1368,1,VORICONAZOL,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506717070071204,1029804560041,7896676432541,    -     ,    -     ,VORI INJ,200 MG PO LIOF SOL INJ INFUS IV CX 28 FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Similar,Regulado,"34949,77","34949,77","39715,66","42108,15","42108,15","42363,35","42363,35","42621,66","42621,66","43687,21",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),200 MG ,CX,28,
1369,1,VORICONAZOL,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519519050028706,1064602120014,7898943602268,    -     ,    -     ,VORICONAZOL,200 MG PO LIOF SOL INJ IV CT FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Genérico,Regulado,"777,77","777,77","883,83","937,07","937,07","942,75","942,75","948,50","948,50","972,21",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),200 MG ,,,
1370,1,VORICONAZOL,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519519010028604,1064602130011,7898943602275,    -     ,    -     ,MICEND,200 MG PO LIOF SOL INJ IV CT FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Similar,Regulado,"1233,51","1233,51","1401,72","1486,16","1486,16","1495,16","1495,16","1504,28","1504,28","1541,89",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),200 MG ,,,
1372,1,VORICONAZOL,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522718030074006,1211003470036,7891045023481,    -     ,    -     ,VORICONAZOL,200 MG PO LIOF SOL INJ INFUS IV CT 1 FA VD  TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Genérico,Regulado,"811,43","811,43","922,08","977,63","977,63","983,55","983,55","989,55","989,55","1014,29","1121,75","1274,72","1351,52","1351,52","1359,70","1359,70","1367,99","1367,99","1402,20",Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),200 MG ,CT,1,
1374,1,VORICONAZOL,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522717120068617,1211004040035,7891268111323,    -     ,    -     ,VFEND,200 MG PO LIOF SOL INJ CT 1 FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Novo,Regulado,"1248,38","1248,38","1418,61","1504,07","1504,07","1513,19","1513,19","1522,41","1522,41","1560,48","1725,81","1961,15","2079,29","2079,29","2091,90","2091,90","2104,64","2104,64","2157,27",Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),200 MG ,CT,1,
1379,1,VORICONAZOL,24.633.934/0001-29,CAMBER FARMACEUTICA LTDA,569920070001007,1650700050019,7908101200134,    -     ,    -     ,VZOM,200 MG PO LIOF SOL INJ IV CT FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Similar,Regulado,"1053,84","1053,84","1197,55","1269,69","1269,69","1277,38","1277,38","1285,17","1285,17","1317,30",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),200 MG ,,,
1380,1,VORICONAZOL,24.633.934/0001-29,CAMBER FARMACEUTICA LTDA,569920070000907,1650700050027,7908101200127,    -     ,    -     ,VZOM,200 MG PO LIOF SOL INJ IV CT 10 FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Similar,Regulado,"10538,42","10538,42","11975,48","12696,89","12696,89","12773,84","12773,84","12851,73","12851,73","13173,03",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),200 MG ,CT,10,
1381,1,VORICONAZOL,24.633.934/0001-29,CAMBER FARMACEUTICA LTDA,569920070001107,1650700050035,7908101200141,    -     ,    -     ,VZOM,200 MG PO LIOF SOL INJ IV CT 14 FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Similar,Regulado,"14753,79","14753,79","16765,68","17775,65","17775,65","17883,38","17883,38","17992,42","17992,42","18442,24",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),200 MG ,CT,14,
1382,1,VORICONAZOL,24.633.934/0001-29,CAMBER FARMACEUTICA LTDA,569920070001207,1650700050043,7908101200158,    -     ,    -     ,VZOM,200 MG PO LIOF SOL INJ IV CT 28 FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Similar,Regulado,"29507,58","29507,58","33531,35","35551,29","35551,29","35766,76","35766,76","35984,85","35984,85","36884,48",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),200 MG ,CT,28,
1383,1,VORICONAZOL,24.633.934/0001-29,CAMBER FARMACEUTICA LTDA,569921060002506,1650700120017,7908101200301,    -     ,    -     ,VORICONAZOL,200 MG PO LIOF SOL INJ IV CT FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Genérico,Regulado,"811,45","811,45","922,10","977,65","977,65","983,58","983,58","989,57","989,57","1014,31",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),200 MG ,,,
1384,1,VORICONAZOL,24.633.934/0001-29,CAMBER FARMACEUTICA LTDA,569921060002606,1650700120025,7908101200318,    -     ,    -     ,VORICONAZOL,200 MG PO LIOF SOL INJ IV CT 10 FA VD TRANS,J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Genérico,Regulado,"8114,47","8114,47","9220,99","9776,47","9776,47","9835,72","9835,72","9895,69","9895,69","10143,09",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),200 MG ,CT,10,
1387,1,CLARITROMICINA,57.507.378/0003-65,EMS S/A,541814100008906,1023504820154,7896004701172,7896004756998,7896004771182,CLARITROMICINA,500 MG COM REV CT BL AL PLAS OPC X 10,J1F - MACROLIDEOS E SIMILARES,Genérico,Regulado,"87,02","87,02","98,89","104,84","104,84","105,48","105,48","106,12","106,12","108,78","120,30","136,71","144,94","144,94","145,82","145,82","146,70","146,70","150,38",Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),500 MG ,,,10
1388,1,CLARITROMICINA,57.507.378/0003-65,EMS S/A,507706402110110,1023504820162,7896004700991,    -     ,    -     ,CLARITROMICINA,500 MG COM REV CT BL AL PLAS OPC X 14,J1F - MACROLIDEOS E SIMILARES,Genérico,Regulado,"127,54","127,54","144,93","153,66","153,66","154,59","154,59","155,54","155,54","159,43","176,32","200,36","212,43","212,43","213,71","213,71","215,02","215,02","220,40",Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),500 MG ,,,14
1393,1,CLARITROMICINA,57.507.378/0003-65,EMS S/A,541820030123007,1023513150018,7894916515320,    -     ,    -     ,CLABAT,500 MG COM REV CT BL AL PLAS OPC X 10,J1F - MACROLIDEOS E SIMILARES,Similar,Regulado,"54,40","54,40","61,82","65,54","65,54","65,94","65,94","66,34","66,34","68,00","75,20","85,46","90,61","90,61","91,16","91,16","91,71","91,71","94,01",Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),500 MG ,,,10
1394,1,CLARITROMICINA,57.507.378/0003-65,EMS S/A,541820030123107,1023513150026,7894916515313,    -     ,    -     ,CLABAT,500 MG COM REV CT BL AL PLAS OPC X 14,J1F - MACROLIDEOS E SIMILARES,Similar,Regulado,"78,03","78,03","88,67","94,01","94,01","94,58","94,58","95,16","95,16","97,54","107,87","122,58","129,96","129,96","130,75","130,75","131,55","131,55","134,84",Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),500 MG ,,,14
1395,1,CLARITROMICINA,57.507.378/0003-65,EMS S/A,541820030123207,1023513150034,7894916515337,    -     ,    -     ,CLABAT,500 MG COM REV CT BL AL PLAS OPC X 20,J1F - MACROLIDEOS E SIMILARES,Similar,Regulado,"110,15","110,15","125,17","132,71","132,71","133,52","133,52","134,33","134,33","137,69","152,28","173,04","183,46","183,46","184,58","184,58","185,70","185,70","190,35",Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),500 MG ,,,20
1396,1,CLARITROMICINA,57.507.378/0003-65,EMS S/A,541820030123307,1023513150042,7896004769820,    -     ,    -     ,CLABAT,500 MG COM REV CT BL AL PLAS OPC X 28,J1F - MACROLIDEOS E SIMILARES,Similar,Regulado,"154,20","154,20","175,23","185,78","185,78","186,91","186,91","188,05","188,05","192,75","213,17","242,25","256,83","256,83","258,39","258,39","259,97","259,97","266,47",Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),500 MG ,,,28
1402,1,CLARITROMICINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500204501115319,1055302000154,7891158028526,    -     ,    -     ,KLARICID,500 MG COM LIB PROL CT BL AL PLAS TRANS X 10,J1F - MACROLIDEOS E SIMILARES,Novo,Regulado,"131,71","131,71","149,67","158,69","158,69","159,65","159,65","160,62","160,62","164,64","182,08","206,91","219,38","219,38","220,71","220,71","222,05","222,05","227,61",Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),500 MG ,,,10
1403,1,CLARITROMICINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500204502111317,1055302000261,7891158038860,    -     ,    -     ,KLARICID,500 MG COM LIB PROL CT BL AL PLAS TRANS X 7,J1F - MACROLIDEOS E SIMILARES,Novo,Regulado,"91,28","91,28","103,73","109,98","109,98","110,64","110,64","111,32","111,32","114,10","126,19","143,40","152,04","152,04","152,95","152,95","153,89","153,89","157,74",Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),500 MG ,,,7
1407,1,CLARITROMICINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500218040040603,1055303810028,7891158104589,    -     ,    -     ,BULANSI,500 MG COM LIB PROL CT BL AL PLAS TRANS X 10,J1F - MACROLIDEOS E SIMILARES,Similar,Regulado,"127,44","127,44","144,82","153,54","153,54","154,47","154,47","155,41","155,41","159,30","176,18","200,21","212,26","212,26","213,55","213,55","214,85","214,85","220,22",Não,Sim,Não,Não,,Positiva,Não,Tarja Vermelha (*),500 MG ,,,10
1408,1,CLARITROMICINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500218040040903,1055303810036,7891158104596,    -     ,    -     ,BULANSI,500 MG COM LIB PROL CT BL AL PLAS TRANS X 7,J1F - MACROLIDEOS E SIMILARES,Similar,Regulado,"88,76","88,76","100,86","106,94","106,94","107,59","107,59","108,24","108,24","110,95","122,71","139,43","147,84","147,84","148,74","148,74","149,64","149,64","153,38",Não,Sim,Não,Não,,Positiva,Não,Tarja Vermelha (*),500 MG ,,,7
1416,1,CLARITROMICINA,02.501.297/0001-02,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,527920070037507,1410706280022,7898216360437,    -     ,    -     ,CLARITROMICINA,500 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 10,J1F - MACROLIDEOS E SIMILARES,Genérico,Regulado,"51,72","51,72","58,77","62,31","62,31","62,69","62,69","63,07","63,07","64,65","71,50","81,25","86,14","86,14","86,67","86,67","87,19","87,19","89,37",Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),500 MG ,,,10
1417,1,CLARITROMICINA,02.501.297/0001-02,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,527920070038207,1410706280030,7898216363445,    -     ,    -     ,CLARITROMICINA,500 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 14,J1F - MACROLIDEOS E SIMILARES,Genérico,Regulado,"74,17","74,17","84,28","89,36","89,36","89,90","89,90","90,45","90,45","92,71","102,54","116,51","123,53","123,53","124,28","124,28","125,04","125,04","128,17",Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),500 MG ,,,14
1418,1,CLARITROMICINA,02.501.297/0001-02,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,527921080039406,1410706280049,7898216363452,    -     ,    -     ,CLARITROMICINA,500 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 490,J1F - MACROLIDEOS E SIMILARES,Genérico,Regulado,"2565,03","2565,03","2914,81","3090,40","3090,40","3109,13","3109,13","3128,08","3128,08","3206,29","3546,00","4029,55","4272,30","4272,30","4298,19","4298,19","4324,39","4324,39","4432,51",Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),500 MG ,,,490
1423,1,CLARITROMICINA,10.588.595/0010-92,SANOFI MEDLEY FARMACÊUTICA LTDA.,525002903110114,1832600250010,7896422503600,    -     ,    -     ,CLARITROMICINA,500 MG COM REV CT BL AL PLAS TRANS X 10 ,J1F - MACROLIDEOS E SIMILARES,Genérico,Regulado,"54,40","54,40","61,82","65,54","65,54","65,94","65,94","66,34","66,34","68,00","75,20","85,46","90,61","90,61","91,16","91,16","91,71","91,71","94,01",Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),500 MG ,,,10 
1424,1,CLARITROMICINA,10.588.595/0010-92,SANOFI MEDLEY FARMACÊUTICA LTDA.,525002904117112,1832600250029,7896422503617,    -     ,    -     ,CLARITROMICINA,500 MG COM REV CT  BL AL PLAS TRANS X 14,J1F - MACROLIDEOS E SIMILARES,Genérico,Regulado,"78,03","78,03","88,67","94,01","94,01","94,58","94,58","95,16","95,16","97,54","107,87","122,58","129,96","129,96","130,75","130,75","131,55","131,55","134,84",Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),500 MG ,,,14
